Cell	20081128_sulston	20190417_ref-2_JIM529_L2	20181207_JIM529_L4	20181030_JIM529_L2	20181101_JIM529_L4	20190321_ref-2_JIM529_L2	20190423_ref-2_JIM529_L2	20190417_ref-2_JIM529_L8	20190417_ref-2_JIM529_L7
ABpraaaapa	304	200.1	NA	245	291.9	292.7	227.8	210.2	NA
ABpraaaapad	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaaapav	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaaapp	284	196.7	NA	232.5	274.4	280.9	224.8	205.1	NA
ABpraaaappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaaappp	379	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaaapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaaapppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaap	171	93.4	115.4	109.4	162.1	154.1	110.7	98.6	105.5
ABpraaapa	224	135.6	162.6	163.4	212	206.8	159	142.3	147.3
ABpraaapaa	289	211.9	NA	252.7	296.9	292.7	230.8	211.9	NA
ABpraaapaad	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapaav	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapap	299	195	NA	237.5	285.6	284.3	226.3	205.1	NA
ABpraaapapa	404	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapp	214	128.9	156.4	154.5	203.2	198.4	151.4	135.6	140.6
ABpraaappa	279	189.9	NA	240.1	278.1	277.6	227.8	201.8	NA
ABpraaappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaappp	259	170.8	NA	208.6	254.4	254	202.5	179.2	NA
ABpraaapppa	349	NA	NA	NA	NA	NA	279.9	252.3	NA
ABpraaapppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaapppp	349	230.4	NA	284.2	NA	336.5	272.5	245.6	NA
ABpraaappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraaappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraap	132	64.1	79.6	73.1	120.2	112.2	75.6	64.1	72.7
ABpraapa	171	96.8	116.7	113.3	162.1	157.4	113.7	98.6	105.5
ABpraapaa	229	137.3	162.6	167.2	210.6	210.2	159	142.3	147.3
ABpraapaaa	304	213.6	NA	269	296.9	299.5	244.2	217	NA
ABpraapaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapaap	289	195	NA	243.8	281.9	280.9	224.8	208.5	NA
ABpraapaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapap	229	138.9	165.2	164.7	207	205.1	159	140.6	145.7
ABpraapapa	309	206.8	NA	260.2	293.2	291	239.7	213.6	NA
ABpraapapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapapp	289	191.6	NA	235	278.1	272.5	217.4	198.4	NA
ABpraapappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapappp	394	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapapppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapp	171	93.4	112.9	108.1	159.6	150.7	107.7	95.1	103.8
ABpraappa	229	140.6	165.2	165.9	214.4	208.5	159	142.3	149
ABpraappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraappp	219	130.6	160.2	158.4	210.6	203.5	153	135.6	142.3
ABpraapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABpraapppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprap	103	38	52.6	44.8	89.7	79.7	47.8	38	46.7
ABprapa	132	64.1	80.9	73.1	120.2	112.2	74	65.8	72.7
ABprapaa	171	98.6	118	113.3	160.8	157.4	113.7	100.3	105.5
ABprapaaa	221	140.6	165.2	167.2	212	210.2	159	144	147.3
ABprapaaaa	309	208.5	NA	256.4	299.5	289.4	238.2	213.6	NA
ABprapaaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaaap	424	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaap	304	203.5	NA	256.4	291.9	286	229.3	210.2	NA
ABprapaaapa	424	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaapad	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaapav	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaap	224	145.7	168.9	172.2	216.9	217	168.1	149	150.7
ABprapaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapap	171	93.4	114.2	109.4	158.3	150.7	107.7	96.8	102.1
ABprapapa	219	135.6	158.9	163.4	209.4	206.8	156	142.3	147.3
ABprapapaa	549	NA	NA	NA	NA	NA	NA	NA	NA
ABprapapaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapapp	219	132.3	156.4	158.4	205.7	201.8	154.5	138.9	144
ABprapappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapappp	299	206.8	NA	251.3	298.1	299.5	242.7	218.7	NA
ABprapapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapapppp	394	NA	NA	NA	NA	NA	NA	NA	NA
ABprapappppa	479	NA	NA	NA	NA	NA	NA	NA	NA
ABprapappppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapappppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapp	132	64.1	80.9	74.5	121.5	112.2	75.6	65.8	72.7
ABprappa	171	96.8	118	114.6	164.6	155.7	112.2	100.3	105.5
ABprappaa	217	140.6	164	167.2	215.7	208.5	159	144	149
ABprappaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprappaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprappap	217	138.9	164	164.7	214.4	210.2	159	144	149
ABprappapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprappapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprappp	171	100.3	120.6	117.1	164.6	157.4	115.2	103.8	107.2
ABprapppa	229	145.7	172.7	178.5	219.4	215.3	168.1	152.4	152.4
ABprapppaa	309	218.7	NA	279.1	NA	321.3	253.1	238.9	NA
ABprapppaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapppaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapppap	289	203.5	NA	250.1	285.6	296.1	229.3	215.3	NA
ABprapppapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapppapp	404	NA	NA	NA	NA	NA	NA	NA	NA
ABprapppappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapppappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprapppp	229	145.7	172.7	179.7	220.7	218.7	166.5	154.1	152.4
ABprappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprp	73	15.5	29.5	20.6	65	53.7	23.1	15.5	24.1
ABprpa	103	39.8	53.9	43.5	91	79.7	47.8	38	46.7
ABprpaa	132	64.1	83.4	73.1	121.5	113.9	75.6	65.8	71
ABprpaaa	171	95.1	118	109.4	159.6	154.1	112.2	96.8	102.1
ABprpaaaa	221	133.9	161.4	158.4	207	203.5	154.5	137.3	142.3
ABprpaaaaa	289	191.6	NA	240.1	279.4	280.9	223.3	201.8	NA
ABprpaaaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaaap	289	189.9	NA	232.5	276.9	277.6	218.8	200.1	NA
ABprpaaaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaap	221	135.6	164	159.7	208.2	203.5	156	138.9	142.3
ABprpaaapa	309	213.6	NA	257.6	300.7	296.1	238.2	222	NA
ABprpaaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaapp	289	189.9	NA	232.5	278.1	272.5	221.9	201.8	NA
ABprpaaappa	405	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaaappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaap	171	93.4	118	106.9	158.3	152.4	110.7	96.8	100.3
ABprpaapa	221	137.3	164	160.9	208.2	205.1	154.5	142.3	140.6
ABprpaapaa	299	201.8	NA	233.8	276.9	279.3	224.8	205.1	NA
ABprpaapaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaapap	299	198.4	NA	242.6	281.9	287.7	221.9	206.8	NA
ABprpaapapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaapapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaapp	214	133.9	161.4	155.8	207	201.8	153	138.9	138.9
ABprpaappa	296	195	NA	232.5	275.7	272.5	218.8	201.8	NA
ABprpaappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaappp	289	188.3	NA	232.5	270.6	279.3	220.4	198.4	NA
ABprpaapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaapppp	404	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpaappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpap	132	64.1	82.2	71.7	120.2	112.2	75.6	64.1	71
ABprpapa	171	95.1	118	109.4	159.6	154.1	109.2	95.1	102.1
ABprpapaa	221	138.9	168.9	167.2	213.2	210.2	160.6	142.3	147.3
ABprpapaaa	303	203.5	NA	251.3	291.9	291	230.8	206.8	NA
ABprpapaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapaap	299	203.5	NA	247.6	293.2	286	230.8	210.2	NA
ABprpapaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapap	219	137.3	162.6	164.7	208.2	206.8	157.5	140.6	144
ABprpapapa	284	195	NA	243.8	278.1	280.9	224.8	203.5	NA
ABprpapapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapapp	289	191.6	NA	240.1	275.7	280.9	220.4	200.1	NA
ABprpapappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapp	171	91.7	116.7	106.9	157.1	149	107.7	93.4	100.3
ABprpappa	214	132.3	158.9	157	204.4	198.4	151.4	135.6	138.9
ABprpappaa	284	186.6	NA	231.2	266.9	272.5	211.4	195	NA
ABprpappaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpappaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpappap	284	186.6	NA	231.2	270.6	269.2	213	198.4	NA
ABprpappapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpappapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpappp	221	133.9	162.6	159.7	204.4	200.1	153	137.3	140.6
ABprpapppa	289	193.3	NA	235	274.4	275.9	218.8	206.8	NA
ABprpapppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpapppp	284	189.9	NA	232.5	278.1	275.9	220.4	203.5	NA
ABprpappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpp	103	39.8	53.9	44.8	91	81.4	47.8	39.8	46.7
ABprppa	132	65.8	84.7	74.5	122.7	115.5	78.7	67.5	72.7
ABprppaa	171	100.3	123.1	118.4	167	159.1	118.2	103.8	108.8
ABprppaaa	229	145.7	173.9	177.2	218.2	213.6	168.1	150.7	154.1
ABprppaaaa	297	195	NA	242.6	276.9	277.6	227.8	206.8	NA
ABprppaaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaaaap	409	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaaaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaaaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaap	234	142.3	170.2	172.2	216.9	211.9	165	150.7	150.7
ABprppaapa	314	208.5	NA	257.6	299.5	292.7	236.7	232.1	NA
ABprppaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaapp	304	201.8	NA	252.7	290.6	289.4	235.3	217	NA
ABprppaappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppaappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppap	171	98.6	120.6	113.3	162.1	155.7	115.2	100.3	103.8
ABprppapa	229	140.6	166.4	160.9	210.6	208.5	160.6	142.3	145.7
ABprppapaa	289	198.4	NA	236.3	280.7	284.3	224.8	203.5	NA
ABprppapaaa	409	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapap	314	208.5	NA	257.6	294.4	297.8	239.7	215.3	NA
ABprppapapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapp	229	144	170.2	168.4	218.2	210.2	166.5	150.7	147.3
ABprppappa	304	206.8	NA	250.1	290.6	292.7	238.2	220.3	NA
ABprppappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppappp	319	211.9	NA	267.7	NA	306.2	251.6	232.1	NA
ABprppapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppapppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppp	132	65.8	82.2	74.5	120.2	113.9	75.6	67.5	72.7
ABprpppa	171	96.8	115.4	110.7	157.1	154.1	112.2	98.6	102.1
ABprpppaa	224	138.9	161.4	163.4	210.6	206.8	160.6	142.3	144
ABprpppaaa	289	200.1	NA	246.4	286.9	284.3	229.3	208.5	NA
ABprpppaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppaap	284	201.8	NA	246.4	284.4	287.7	232.3	210.2	NA
ABprpppaapa	434	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppap	224	137.3	162.6	165.9	208.2	206.8	160.6	142.3	144
ABprpppapa	274	183.2	NA	217.4	259.4	260.7	214.4	188.3	NA
ABprpppapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppp	171	95.1	115.4	110.7	155.9	152.4	109.2	98.6	102.1
ABprppppa	221	133.9	157.7	158.4	203.2	201.8	153	138.9	140.6
ABprppppaa	289	193.3	NA	236.3	275.7	277.6	220.4	198.4	NA
ABprppppaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppppaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppppap	279	191.6	NA	233.8	271.9	270.8	218.8	198.4	NA
ABprppppapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppppapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppppp	221	137.3	162.6	163.4	207	208.5	156	142.3	142.3
ABprpppppa	289	200.1	NA	256.4	286.9	292.7	227.8	210.2	NA
ABprpppppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprpppppp	289	193.3	NA	241.3	271.9	280.9	221.9	200.1	NA
ABprppppppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABprppppppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
C	66	8.5	22.8	15.2	58.2	46.7	16.9	8.5	17.2
Ca	96	31	45.8	38.1	84.6	72.7	40.1	31	38
Caa	134	58.9	76.8	67.7	116.4	110.5	69.4	60.6	64.1
Caaa	162	90	111.6	106.9	155.9	152.4	103.2	93.4	96.8
Caaaa	214	130.6	160.2	158.4	210.6	205.1	149.9	138.9	137.3
Caaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caaap	219	130.6	160.2	155.8	207	205.1	145.4	137.3	135.6
Caaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caap	181	98.6	123.1	117.1	163.3	159.1	109.2	98.6	105.5
Caapa	329	198.4	NA	257.6	NA	299.5	226.3	218.7	NA
Caapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caapp	234	150.7	180.2	180.9	219.4	217	159	150.7	154.1
Caappd	NA	NA	NA	NA	NA	NA	NA	NA	NA
Caappv	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cap	134	60.6	83.4	73.1	122.7	117.2	75.6	65.8	71
Capa	189	110.5	134.6	131.3	175.8	177.6	127.3	113.9	117.2
Capaa	244	157.4	187.7	189.8	231.9	235.5	178.7	167.5	162.5
Capaaa	319	228.8	NA	275.3	NA	316.3	247.1	238.9	NA
Capaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capaap	329	230.4	NA	284.2	NA	324.7	257.6	255.7	NA
Capaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capap	244	157.4	189	188.5	233.2	233.8	180.2	169.2	162.5
Capapa	324	232.1	NA	271.6	NA	309.6	251.6	240.5	NA
Capapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capapp	330	235.5	NA	280.3	NA	323	259.1	250.6	NA
Capappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capp	196	100.3	129.5	123.6	167	169.2	122.8	107.2	110.5
Cappa	239	147.3	177.7	183.5	224.4	225.4	172.6	157.4	152.4
Cappaa	309	206.8	NA	259	299.5	294.4	233.7	220.3	NA
Cappaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cappaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cappap	319	213.6	NA	269	NA	302.8	242.7	237.2	NA
Cappapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cappapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cappp	239	149	185.2	184.7	225.7	228.8	175.7	160.8	155.7
Capppa	319	211.9	NA	263.9	NA	309.6	244.2	232.1	NA
Capppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capppp	329	215.3	NA	281.6	NA	318	256.1	242.2	NA
Cappppd	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cappppv	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cp	96	31	47.2	36.8	83.4	72.7	40.1	31	38
Cpa	134	57.1	75.5	66.3	115.1	105.5	71	60.6	65.8
Cpaa	169	88.3	109	103	150.8	144	103.2	91.7	96.8
Cpaaa	219	128.9	158.9	158.4	208.2	201.8	151.4	137.3	138.9
Cpaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpaap	217	128.9	157.7	157	209.4	196.7	148.4	135.6	135.6
Cpaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpap	179	88.3	111.6	101.7	153.3	147.3	104.6	95.1	96.8
Cpapa	229	138.9	164	158.4	219.4	206.8	162.1	145.7	147.3
Cpapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpapp	234	140.6	167.7	165.9	214.4	208.5	157.5	144	138.9
Cpappd	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpappv	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpp	134	62.3	80.9	71.7	117.7	115.5	74	62.3	69.3
Cppa	189	108.8	132.1	128.7	178.3	175.9	122.8	113.9	112.2
Cppaa	244	155.7	181.4	191	234.4	233.8	175.7	162.5	157.4
Cppaaa	319	218.7	NA	270.2	NA	318	245.7	233.8	NA
Cppaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppaap	329	227.1	NA	281.6	NA	323	256.1	245.6	NA
Cppaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppap	249	157.4	184	187.2	236.9	237.2	175.7	165.8	157.4
Cppapa	324	227.1	NA	265.3	NA	318	242.7	245.6	NA
Cppapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppapp	331	232.1	NA	284.2	NA	328.1	256.1	247.3	NA
Cppappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppp	189	100.3	124.4	118.4	165.8	165.8	116.7	103.8	105.5
Cpppa	239	144	172.7	173.4	218.2	220.3	166.5	149	147.3
Cpppaa	309	201.8	NA	243.8	285.6	294.4	226.3	208.5	NA
Cpppaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpppaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpppap	319	215.3	NA	251.3	295.7	299.5	241.2	218.7	NA
Cpppapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpppapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpppp	239	149	180.2	177.2	224.4	225.4	174.1	150.7	152.4
Cppppa	319	208.5	NA	248.9	NA	306.2	241.2	218.7	NA
Cppppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cppppp	329	215.3	NA	259	NA	311.2	256.1	228.8	NA
Cpppppd	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cpppppv	NA	NA	NA	NA	NA	NA	NA	NA	NA
D	115	46.7	66	56.9	102.4	93.4	55.6	45	53.7
Da	161	86.5	107.8	103	145.7	147.3	100.2	88.3	95.1
Daa	209	130.6	156.4	162.2	199.5	203.5	149.9	132.3	137.3
Daaa	274	180.9	NA	224.9	258.1	272.5	208.5	183.2	NA
Daaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Daaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Daap	274	186.6	NA	231.2	263.2	274.2	209.9	189.9	NA
Daapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Daapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dap	199	125.6	151.3	153.2	193.3	196.7	143.9	128.9	130.6
Dapa	269	179.2	NA	217.4	254.4	260.7	202.5	186.6	NA
Dapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dapp	259	175.9	NA	218.6	253.1	254	195.1	180.9	175.9
Dappa	341	NA	NA	NA	NA	NA	268	249	NA
Dappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dappp	359	NA	NA	NA	NA	NA	282.9	260.7	NA
Dapppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dapppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dp	161	86.5	107.8	105.5	149.5	149	101.7	88.3	91.7
Dpa	208	132.3	155.1	159.7	202	203.5	148.4	132.3	135.6
Dpaa	272	183.2	NA	224.9	268.2	269.2	211.4	188.3	NA
Dpaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dpaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dpap	274	183.2	NA	222.4	258.1	265.8	209.9	188.3	NA
Dpapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dpapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dpp	199	128.9	151.3	155.8	195.7	200.1	140.9	128.9	130.6
Dppa	264	179.2	NA	217.4	248.1	264.1	199.6	186.6	NA
Dppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dppp	259	175.9	NA	213.6	249.4	257.4	201	183.2	174.2
Dpppa	339	NA	NA	NA	NA	NA	279.9	254	NA
Dpppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dpppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dpppp	359	NA	NA	NA	NA	NA	288.9	NA	NA
Dppppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dppppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
E	62	5.1	20.1	11.2	54.3	41.5	13.8	5.1	13.7
EMS	39	1.7	2.6	0	35.6	22.4	0	0	1.7
Ea	106	45	59.3	47.5	94.8	86.5	54	43.3	52
Eal	161	88.3	103.9	92.7	143.2	138.9	101.7	86.5	93.4
Eala	235	149	168.9	162.2	221.9	213.6	169.6	154.1	150.7
Ealaa	359	NA	NA	296.8	NA	NA	284.4	NA	NA
Ealaad	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ealaav	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ealap	549	NA	NA	NA	NA	NA	NA	NA	NA
